'18140';47.133333;3
'18600';46.783333;2.85
'18520';47.033333;2.65
'18210';46.8;2.716667
'18800';47.083333;2.733333
'18370';46.6;2.2
'18320';47.1;3.016667
'18350';46.9;2.733333
'18130';46.9;2.633333
'18190';0;0
'18160';46.833333;2.116667
'18270';46.55;2.35
'18360';46.55;2.583333
'19190';45.133333;1.683333
'19380';45.133333;1.833333
'19240';45.25;1.483333
'19400';45.1;1.933333
'19230';45.416667;1.366667
'19120';44.95;1.833333
'19390';0;0
'19510';45.516667;1.466667
'19350';45.316667;1.333333
'19450';45.433333;1.7
'19C01';45.233333;1.7
'19320';45.183333;1.983333
'19150';45.266667;1.816667
'19270';45.233333;1.533333
'19410';45.316667;1.483333
'19800';0;0
'19700';45.35;1.633333
'19130';45.333333;1.366667
'19000';45.3;1.8
'19210';45.45;1.4
'19460';45.316667;1.766667
'19490';45.2;1.766667
'19C01';45.216667;1.65
'19310';45.25;1.316667
'19500';45.016667;1.7
'19100';45.15;1.533333
'19600';45.066667;1.433333
'19360';45.133333;1.6
'19520';45.15;1.316667
'19260';45.516667;1.75
'19200';45.616667;2.383333
'19250';45.533333;2.133333
'19220';45.2;2.166667
'19430';45.016667;1.866667
'19290';45.65;2.233333
'19170';45.533333;1.983333
'19110';45.4;2.5
'19370';45.583333;1.716667
'19300';0;0
'19160';45.45;2.316667
'19140';45.466667;1.6
'19340';45.666667;2.333333
'19550';45.283333;2.166667
'19470';45.466667;1.716667
'21121';47.366667;5.033333
'21380';47.383333;5.033333
'21490';47.383333;5.066667
'21160';47.3;4.933333
'21000';47.316667;5.016667
'21410';47.316667;4.85
'21370';47.333333;4.866667
'21240';47.316667;5
'21310';47.383333;5.183333
'21130';47.233333;5.366667
'21270';47.333333;5.266667
'21610';47.5;5.3
'21760';47.266667;5.383333
'21850';47.333333;5.083333
'21110';0;0
'21560';47.333333;5.183333
'21300';47.283333;5
'21800';47.3;5.133333
'21600';47.283333;5.066667
'21510';47.666667;4.733333
'21400';47.75;4.583333
'21390';47.4;4.283333
'21150';47.533333;4.483333
'21450';47.633333;4.633333
'21350';47.45;4.5
'21500';47.7;4.316667
'21540';47.3;4.65
'21570';47.99658;4.61977
'21120';47.583333;5.033333
'21580';47.616667;5.016667
'21330';47.816667;4.433333
'21460';47.533333;4.216667
'21290';47.7;4.95
'21520';47.916667;4.716667
'21C01';47.483333;4.683333
'21C01';47.433333;4.733333
'21260';47.633333;5.216667
'21210';0;0
'21140';47.433333;4.433333
'21530';47.366667;4.166667
'21700';47.133333;4.983333
'21230';0;0
'21420';47.066667;4.866667
'21360';47.166667;4.75
'21320';47.216667;4.45
'21170';47.133333;5.166667
'21340';46.983333;4.616667
'21C03';47.05;5.1
'21C02';46.983333;4.75
'21430';47.133333;4.316667
'21910';47.216667;5.066667
'21200';47.033333;4.833333
'21220';47.183333;4.85
'21470';47.133333;5.216667
'21C03';0;0
'21640';47.166667;4.983333
'21550';0;0
'21C02';47.016667;4.783333
'21590';46.916667;4.683333
'22170';48.483333;-2.966667
'22800';48.466667;-2.95
'22120';48.516667;-2.683333
'22440';48.5;-2.833333
'22360';48.5;-2.716667
'22960';48.45;-2.75
'22190';48.533333;-2.783333
'22590';48.583333;-2.816667
'22000';48.516667;-2.783333
'22940';48.45;-2.816667
'22950';0;0
'22100';48.45;-2.133333
'22130';48.483333;-2.266667
'22250';48.316667;-2.266667
'22350';48.283333;-2.15
'22430';48.633333;-2.466667
'22630';48.383333;-1.983333
'22240';0;0
'22550';48.566667;-2.366667
'22400';48.55;-2.433333
'22980';48.433333;-2.183333
'22770';48.616667;-2.15
'22490';0;0
'22690';48.5;-1.983333
'22270';48.366667;-2.25
'22370';48.6;-2.55
'22C01';48.533333;-2.15
'22830';48.3;-2
'22380';48.633333;-2.266667
'22C01';48.6;-2.183333
'22460';48.316667;-2.866667
'22510';48.4;-2.583333
'22530';48.216667;-3.033333
'22210';48.133333;-2.533333
'22330';48.3;-2.516667
'22320';48.316667;-3.05
'22150';48.3;-2.75
'22230';0;0
'22600';48.166667;-2.833333
'22640';48.4;-2.5
'22140';48.633333;-3.3
'22810';48.55;-3.4
'22390';48.483333;-3.183333
'22160';48.433333;-3.333333
'22480';48.333333;-3.1
'22970';48.516667;-3.183333
'22110';48.216667;-3.4
'22290';48.65;-3.05
'22570';48.216667;-3.183333
'22200';48.566667;-3.183333
'22420';48.616667;-3.533333
'22340';48.266667;-3.5
'22780';48.816667;-3.066667
'22540';48.566667;-3.333333
'22720';48.45;-3.116667
'22310';48.65;-3.633333
'22300';48.683333;-3.516667
'22520';48.6;-2.833333
'22450';48.783333;-3.3
'22680';0;0
'22C03';0;0
'22610';48.833333;-3.183333
'22500';48.733333;-3.033333
'22580';48.716667;-2.966667
'22410';48.6;-2.883333
'22740';48.766667;-3.1
'22700';48.8;-3.416667
'22220';48.783333;-3.233333
'22710';48.833333;-3.366667
'22560';48.766667;-3.516667
'22260';48.716667;-3.2
'22C03';48.8;-3.033333
'22470';48.75;-2.983333
'22820';48.85;-3.233333
'22C02';48.75;-3.066667
'22730';0;0
'22660';48.816667;-3.366667
'22C02';48.716667;-3.05
'23380';46.2;2
'23000';46.266667;1.866667
'23210';46.066667;1.566667
'23400';45.883333;1.633333
'23160';46.35;1.483333
'23220';46.333333;1.9
'23320';46.266667;1.766667
'23240';46.15;1.566667
'23430';46;1.6
'23C01';46.283333;1.616667
'23C01';46.383333;1.683333
'23270';46.25;2.05
'23360';46.416667;1.9
'23300';46.233333;1.483333
'23290';46.15;1.516667
'23250';45.966667;1.85
'23150';46.083333;2.05
'23200';45.983333;2.15
'23700';46.066667;2.433333
'23480';46;2.066667
'23170';46.25;2.316667
'23C02';0;0
'23C04';45.866667;2.4
'23190';45.983333;2.3
'23140';46.233333;2.066667
'23230';46.266667;2.3
'23600';0;0
'23110';46.183333;2.55
'23130';46.116667;2.166667
'23C02';45.783333;2.166667
'23C03';45.75;1.933333
'23100';45.75;2.133333
'23350';46.35;2
'23C03';45.933333;1.95
'23C04';45.916667;2.483333
'24430';45.166667;0.55
'24400';45;0.266667
'24750';45.216667;0.733333
'24650';45.2;0.666667
'24190';45.183333;0.45
'24460';45.25;0.683333
'24660';45.166667;0.7
'24410';45.116667;0.233333
'24700';45.066667;0.133333
'24110';0;0
'24140';0;0
'24350';45.233333;0.616667
'24000';45.183333;0.716667
'24480';44.85;0.866667
'24150';44.85;0.8
'24560';44.733333;0.683333
'24440';0;0
'24100';44.85;0.483333
'24540';0;0
'24230';0;0
'24130';44.95;0.35
'24610';44.95;0.1
'24520';44.833333;0.55
'24240';44.783333;0.366667
'24500';44.666667;0.4
'33220';44.866667;0.166667
'24680';44.833333;0.35
'24510';44.916667;0.683333
'24300';0;0
'24600';0;0
'24270';45.416667;1.133333
'24160';45.316667;1.133333
'24420';45.216667;0.833333
'24340';45.5;0.5
'24320';45.3;0.35
'24310';45.283333;0.633333
'24360';45.683333;0.633333
'24530';45.4;0.65
'24800';45.516667;0.916667
'24470';45.533333;0.783333
'24640';45.216667;0.933333
'24450';45.6;0.966667
'24630';45.483333;1.066667
'24490';45.15;0.016667
'24210';45.15;1.016667
'24220';44.833333;1.066667
'24590';45.016667;1.3
'24290';45.083333;1.2
'24260';44.883333;0.933333
'24390';45.233333;1.2
'24330';0;0
'24120';45.15;1.216667
'24170';44.783333;1
'24550';44.666667;1.116667
'24250';44.733333;1.233333
'24380';45.066667;0.75
'24370';0;0
'24200';44.833333;1.25
'24570';45.116667;1.233333
'24580';45.016667;1
'24620';0;0
'25320';47.133333;5.883333
'25440';47.116667;5.883333
'25610';47.033333;5.766667
'25170';47.266667;5.883333
'25870';47.3;5.95
'25720';0;0
'25410';47.2;5.783333
'25000';47.25;6.033333
'25290';47.1;6.033333
'25480';0;0
'25770';47.233333;5.933333
'25660';47.133333;6.05
'25115';47.25;5.933333
'25220';47.3;6.15
'25330';47.016667;6.2
'25640';47.416667;6.266667
'25620';47.133333;6.166667
'25360';47.233333;6.25
'25C04';0;0
'25110';47.283333;6.266667
'25C02';47.3;6.2
'25580';47.1;6.233333
'25C02';47.3;6.233333
'25C04';47.05;6.25
'25C04';47.083333;6.2
'25C04';47.033333;6.266667
'25340';47.5;6.45
'25250';47.5;6.533333
'25750';47.55;6.7
'25C01';47.516667;6.75
'25680';47.433333;6.266667
'25420';47.483333;6.766667
'25380';0;0
'25470';47.266667;6.9
'25430';47.316667;6.6
'25200';47.533333;6.8
'25190';47.333333;6.766667
'25120';47.266667;6.833333
'25140';47.216667;6.816667
'25450';47.25;6.883333
'25260';47.45;6.65
'25C01';47.5;6.7
'25630';47.5;6.766667
'25310';47.433333;6.916667
'25490';47.533333;6.9
'25400';47.483333;6.816667
'25150';47.383333;6.816667
'25230';47.45;6.85
'25600';47.533333;6.866667
'25460';47.5;6.866667
'25350';47.45;6.8
'25700';47.433333;6.783333
'25530';47.166667;6.4
'25300';46.95;6.383333
'25520';47.05;6.383333
'25270';46.916667;6
'25690';47.133333;6.433333
'25560';46.883333;6.233333
'25210';47.2;6.7
'25240';46.74197;6.2517
'25390';47.15;6.6
'25510';47.2;6.466667
'25800';47.133333;6.366667
'25370';0;0
'25650';47.05;6.483333
'25C03';0;0
'25160';46.783333;6.283333
'25500';47.116667;6.683333
'25C03';47;6.55
'25130';47.066667;6.666667
'26600';45.016667;4.916667
'26500';44.95;4.883333
'26320';44.966667;4.95
'26000';44.933333;4.9
'26780';44.483333;4.783333
'26200';44.583333;4.733333
'26760';44.866667;4.966667
'26800';44.866667;4.916667
'26160';44.583333;4.866667
'26450';44.583333;4.95
'26270';44.716667;4.833333
'26740';44.633333;4.816667
'26290';44.45;4.716667
'26700';44.4;4.75
'26250';44.766667;4.85
'26150';44.716667;5.416667
'26770';44.5;4.95
'26400';44.766667;4.916667
'26C03';44.483333;5.316667
'26110';44.366667;5.266667
'26340';44.683333;5.15
'26C04';44.216667;5.433333
'26120';44.866667;5.05
'26C03';44.65;5.366667
'26170';44.3;5.216667
'26460';44.6;5.166667
'26790';44.3;4.883333
'26C02';44.65;5.566667
'26190';0;0
'26230';44.4;4.9
'26510';44.316667;5.516667
'26130';44.366667;4.8
'26220';44.533333;5.116667
'26420';44.966667;5.416667
'26C02';44.666667;5.7
'26140';45.233333;4.866667
'26300';44.966667;5.033333
'26260';45.133333;5.05
'26240';45.216667;4.833333
'26330';45.216667;4.95
'26750';45.083333;5.133333
'26350';45.183333;5.066667
'26210';45.316667;4.916667
'26730';45.083333;5.166667
'26C01';45.25;5.033333
'26C01';45.266667;5.1
'26540';45.066667;5.05
'26380';45.083333;5.05
'26100';45.05;5.05
'27570';48.766667;1.1
'27120';49;1.416667
'27930';48.991667;1.166667
'27C01';48.67957;0.7847
'27240';48.933333;1.15
'27130';0;0
'27160';48.85;0.883333
'27220';48.866667;1.35
'27C01';48.766667;0.816667
'27640';48.966667;1.433333
'27730';48.933333;1.45
'27C09';48.816667;1.283333
'27000';49.016667;1.15
'27530';48.866667;1.416667
'27780';48.916667;1.433333
'27C09';48.816667;1.266667
'27540';48.883333;1.466667
'27750';48.9;1.4
'27180';48.933333;1.15
'27C03';48.8;1.316667
'27810';48.816667;1.35
'27C03';48.8;1.366667
'27C08';49.166667;0.7
'27250';48.833333;0.733333
'27170';49.066667;0.816667
'27C07';48.916667;0.916667
'27110';49.1;1.066667
'27330';48.916667;0.7
'27400';49.15;1.1
'27550';49.15;0.716667
'27C07';48.983333;0.8
'27410';48.983333;0.8
'27C08';49.183333;0.816667
'27470';49.1;0.733333
'27500';49.433333;0.633333
'27290';49.316667;0.65
'27260';49.2;0.383333
'27310';49.383333;0.85
'27230';0;0
'27300';49.1;0.6
'27210';49.433333;0.366667
'27350';49.35;0.683333
'27270';49.016667;0.533333
'27560';49.2;0.533333
'27390';48.95;0.45
'27680';49.416667;0.45
'27450';49.233333;0.633333
'27600';0;0
'27460';49.316667;1.183333
'27370';49.216667;0.95
'27430';49.233333;1.233333
'27940';49.15;1.333333
'27490';0;0
'27700';49.233333;1.35
'27520';49.3;0.833333
'27670';49.283333;0.9
'27340';49.3;1.1
'27690';49.283333;1.216667
'27100';49.25;1.216667
'27590';49.316667;1.233333
'27740';49.3;1.25
'27920';49.116667;1.4
'27140';49.383333;1.733333
'27380';49.316667;1.316667
'27420';49.216667;1.633333
'27C05';49.316667;1.366667
'27C11';49.4;1.533333
'27C04';49.3;1.7
'27630';49.183333;1.666667
'27C10';49.283333;1.5
'27620';49.116667;1.533333
'27C02';49.25;1.7
'27510';0;0
'27C10';49.333333;1.666667
'27950';49.1;1.383333
'27910';49.433333;1.4
'27C05';0;0
'27C04';49.283333;1.733333
'27C06';49.333333;1.266667
'27C06';49.333333;1.266667
'27C11';49.366667;1.433333
'27200';49.083333;1.483333
'27C02';49.233333;1.65
'28320';0;0
'28630';48.416667;1.483333
'28300';0;0
'28700';48.516667;1.75
'28130';48.566667;1.5
'28410';0;0
'28210';48.666667;1.516667
'28000';48.45;1.5
'28360';48.35;1.5
'28230';48.6;1.7
'28600';48.416667;1.483333
'28500';48.716667;1.3
'28260';48.85;1.433333
'28170';48.55;1.166667
'28270';48.683333;0.966667
'28340';48.683333;0.9
'28350';48.766667;1.15
'28250';48.533333;1.15
'28100';48.733333;1.366667
'28380';48.766667;1.25
'28330';48.2;0.916667
'28120';48.366667;1.333333
'28240';48.5;1.066667
'28190';48.483333;1.216667
'28400';48.316667;0.9
'28290';48.15;1.05
'28480';48.3;1.066667
'28160';48.266667;1.1
'28110';48.433333;1.466667
'28310';0;0
'28150';48.333333;1.666667
'28800';48.233333;1.366667
'28220';48;1.283333
'28140';48.333333;1.616667
'28200';48.083333;1.333333
'29950';47.866667;-4.116667
'29510';48.1;-4
'29500';48;-4.033333
'29170';47.9;-4.016667
'29940';47.916667;-3.983333
'29700';47.933333;-4.15
'29000';48;-4.1
'29820';48.433333;-4.516667
'29200';48.4;-4.483333
'29850';48.45;-4.466667
'29860';48.5;-4.5
'29810';48.483333;-4.716667
'29870';48.5;-4.533333
'29290';48.483333;-4.566667
'29C02';0;0
'29260';48.566667;-4.416667
'29830';48.566667;-4.65
'29840';48.533333;-4.733333
'29217';48.366667;-4.766667
'29280';0;0
'29650';48.533333;-3.65
'29660';48.666667;-3.916667
'29233';48.666667;-4.1
'29450';48.416667;-3.95
'29610';48.6;-3.75
'29410';48.55;-3.966667
'29620';48.666667;-3.7
'29670';48.633333;-3.933333
'29C01';0;0
'29800';48.45;-4.166667
'29640';48.483333;-3.666667
'29400';48.5;-4.2
'29241';48.7;-3.65
'29420';48.616667;-4.016667
'29600';48.583333;-3.833333
'29252';0;0
'29630';48.7;-3.8
'29250';48.666667;-4.05
'29440';48.6;-4.116667
'29C01';48.733333;-3.983333
'29890';48.666667;-4.316667
'29460';48.4;-4.266667
'29490';48.433333;-4.4
'29880';48.633333;-4.416667
'29430';48.583333;-4.2
'29480';48.4;-4.4
'29560';48.25;-4.316667
'29690';48.4;-3.75
'29190';48.3;-3.95
'29570';48.283333;-4.6
'29270';48.283333;-3.583333
'29150';48.166667;-4.133333
'29C05';48.183333;-3.816667
'29530';48.283333;-3.783333
'29370';48.066667;-3.833333
'29160';48.25;-4.483333
'29100';48.083333;-4.266667
'29590';48.3;-4.183333
'29390';48.1;-3.783333
'29180';48.1;-4.2
'29470';48.383333;-4.3
'29C02';48,46;-5,1
'29550';48.15;-4.233333
'29246';48.333333;-3.65
'29540';48.2;-3.716667
'29C05';48.1;-3.866667
'29C03';48.016667;-4.533333
'29790';48.083333;-4.516667
'29C04';47.883333;-4.15
'29710';48.016667;-4.266667
'29730';0;0
'29C03';0;0
'29C04';47.833333;-4.166667
'29750';47.833333;-4.166667
'29760';0;0
'29740';47.816667;-4.216667
'29720';47.9;-4.283333
'29780';0;0
'29300';47.9;-3.433333
'29380';47.933333;-3.7
'29360';47.8;-3.583333
'29900';47.866667;-3.916667
'29310';47.933333;-3.483333
'29140';47.9;-3.833333
'29350';47.816667;-3.633333
'29920';47.816667;-3.783333
'29930';47.85;-3.75
'29340';47.833333;-3.7
'29910';47.85;-3.85
'30230';43.8;4.433333
'30132';43.8;4.383333
'30128';43.766667;4.416667
'30540';43.783333;4.3
'30000';43.833333;4.35
'30220';43.566667;4.191667
'30470';43.683333;4.2
'30620';43.75;4.316667
'30300';43.8;4.633333
'30640';43.716667;4.316667
'30127';43.75;4.516667
'30320';43.883333;4.483333
'30210';43.9;4.466667
'30920';43.733333;4.233333
'30660';0;0
'30510';43.733333;4.35
'30740';43.666667;4.233333
'30240';43.533333;4.141667
'30129';43.816667;4.466667
'30C03';43.733333;4.2
'30800';43.683333;4.433333
'30600';43.7;4.283333
'30C03';43.733333;4.216667
'30700';44.066667;4.316667
'30760';44.3;4.566667
'30390';43.883333;4.683333
'30200';44.166667;4.616667
'30130';44.233333;4.583333
'30330';44.116667;4.516667
'30630';44.216667;4.483333
'30290';44.1;4.666667
'30133';0;0
'30126';44.033333;4.683333
'30840';43.883333;4.566667
'30150';44.083333;4.75
'30490';43.883333;4.6
'30131';44;4.783333
'30650';43.966667;4.683333
'30400';0;0
'30100';44.133333;4.083333
'30500';44.216667;4.266667
'30190';44.016667;4.333333
'30450';44.35;4.016667
'30430';44.3;4.35
'30580';44.083333;4.366667
'30160';44.283333;4.1
'30110';44.216667;3.983333
'30530';44.3;3.983333
'30360';44;4.216667
'30960';44.25;4.083333
'30340';44.15;4.216667
'30410';44.266667;4.166667
'30560';44.083333;4.133333
'30520';44.166667;4.083333
'30350';43.966667;4.116667
'30670';0;0
'30C04';43.966667;3.44004
'30140';44.05;3.983333
'30C04';44.033333;3.6
'30250';43.8;4.05
'30114';43.766667;4.233333
'30260';43.916667;4.05
'30C02';43.783333;4.183333
'30C04';44.058333;3.358333
'30820';43.816667;4.266667
'30480';44.15;4.066667
'30870';43.816667;4.216667
'30460';44.033333;3.816667
'30C02';43.766667;4.166667
'30170';43.95;3.9
'30730';0;0
'30980';43.8;4.25
'30C01';44.116667;3.733333
'30C01';44.1;3.783333
'30610';0;0
'30570';44.05;3.7
'30720';44.033333;4.083333
'30440';43.966667;3.666667
'30C01';44.15;3.683333
'30380';44.083333;4.083333
'30270';44.1;3.883333
'30C01';44.125;3.758333
'31000';43.6;1.433333
'31380';43.716667;1.666667
'31130';43.616667;1.5
'31850';43.65;1
'31660';43.8;1.616667
'31340';43.833333;1.55
'31180';0;0
'31280';43.6;1.6
'31240';43.666667;1.483333
'31140';43.716667;1.483333
'31320';43.483333;1.45
'31570';43.533333;1.666667
'31650';43.55;1.566667
'31590';43.683333;1.616667
'31810';43.45;1.433333
'31120';43.483333;1.433333
'31670';43.533333;1.533333
'31520';43.55;1.466667
'31840';43.683333;1.316667
'31700';43.666667;1.366667
'31530';0;0
'31480';43.783333;1.116667
'31620';43.783333;1.416667
'31150';43.733333;1.416667
'31780';43.7;1.433333
'31770';43.616667;1.35
'31330';43,77;1,29
'31790';43.733333;1.383333
'31470';43.55;1.15
'31490';43.616667;1.25
'31270';43.516667;1.316667
'31600';43.45;1.266667
'31880';0;0
'31410';0;0
'31820';43.616667;1.3
'31830';43.566667;1.3
'31170';43.583333;1.35
'31550';43.316667;1.6
'31460';0;0
'31190';43.383333;1.5
'31290';0;0
'31450';43.433333;1.6
'31310';43.233333;1.266667
'31870';43.383333;1.366667
'31540';43.433333;1.816667
'31390';43.35;1.15
'31560';43.316667;1.7
'31750';43.516667;1.566667
'31860';43.45;1.4
'31220';43.25;1.116667
'31250';43.466667;2
'31230';43.366667;0.883333
'31420';43.216667;0.95
'31510';42.966667;0.666667
'31110';42.833333;0.6
'31160';43;0.9
'31210';43.066667;0.65
'31440';42.883333;0.716667
'31360';43.133333;0.9
'31800';43.066667;0.716667
'31260';43.15;1.016667
'31580';43.2;0.566667
'31370';43.466667;1.116667
'31350';43.266667;0.65
'31430';43.3;1.016667
'32290';43.7;0.083333
'32720';43.716667;-0.166667
'32110';43.75;-0.066667
'32230';43.516667;0.1
'32140';43.35;0.583333
'32000';43.65;0.583333
'32120';43.716667;0.783333
'32300';43.383333;0.516667
'32400';0;0
'32450';43.583333;0.833333
'32550';0;0
'32170';43.433333;0.266667
'32350';43.616667;0.45
'32320';43.583333;0.25
'32160';43.583333;0.083333
'32730';43.433333;0.15
'32420';43.433333;0.683333
'32130';43.55;0.9
'32370';43.8;-0.016667
'32220';43.416667;0.85
'32810';43.7;0.533333
'32270';43.733333;0.733333
'32260';43.533333;0.6
'32460';43.766667;-0.183333
'32390';43.733333;0.666667
'32240';43.85;-0.183333
'32200';0;0
'32360';43.733333;0.45
'32430';43.716667;1
'32600';43.566667;1.066667
'32380';43.866667;0.8
'32410';0;0
'32800';43.833333;-0.016667
'32190';43.783333;0.15
'32100';43.933333;0.266667
'32480';44.016667;0.616667
'32310';43.633333;0.35
'32500';43.85;0.733333
'32440';43.95;0.083333
'32700';43.983333;0.616667
'32340';43.983333;0.716667
'32490';43.566667;0.983333
'32150';43.933333;-0.066667
'32330';43.85;0.233333
'32250';43.983333;0.216667
'33000';44.833333;-0.566667
'33520';44.883333;-0.616667
'33110';44.866667;-0.616667
'33130';44.8;-0.533333
'33400';44.816667;-0.6
'33140';44.766667;-0.55
'33440';0;0
'33810';45.016667;-0.533333
'33370';44.85;-0.516667
'33530';44.9;-0.516667
'33750';44.883333;-0.4
'33270';44.816667;-0.516667
'33560';44.883333;-0.5
'33150';44.85;-0.533333
'33310';44.866667;-0.533333
'33450';44.883333;-0.416667
'33460';45.066667;-0.716667
'33480';45.033333;-0.75
'33340';45.35;-0.9
'33290';44.916667;-0.633333
'33121';45.083333;-1.05
'33250';45.216667;-0.833333
'33320';44.883333;-0.65
'33590';45.441667;-1.083333
'33990';45.2;-1.066667
'33680';44.983333;-1.079
'33123';45.541667;-1.066667
'33180';0;0
'33112';0;0
'33160';44.933333;-0.833333
'33780';45.508333;-1.116667
'33930';45.358333;-1.058333
'33185';44.866667;-0.683333
'33127';44.833333;-0.766667
'33700';44.833333;-0.633333
'33640';44.7;-0.483333
'33650';44.6;-0.55
'33610';0;0
'33170';44.766667;-0.616667
'33850';44.733333;-0.6
'33600';44.8;-0.616667
'33510';44.74288;-1.1
'33120';44.65889;-1.16355
'33740';44.7671;-1.1394
'33430';44.483333;-0.25
'33980';44.683333;-1
'33730';44.483333;-0.433333
'33830';0;0
'33380';44.65;-0.983333
'33113';44.383333;-0.45
'33840';44.283333;-0.25
'33690';44.416667;-0.066667
'33470';44.633333;-1.066667
'33125';44.5;-0.633333
'33138';44.7;-1.033333
'33260';44.6343;-1.13704
'33114';44.616667;-0.766667
'33950';0;0
'33770';0;0
'33124';44.466667;-0.066667
'33760';44.666667;-0.25
'33190';44.616667;-0.05
'33720';44.616667;-0.316667
'33880';44.716667;-0.45
'33410';44.633333;-0.333333
'33210';44.55;-0.166667
'33540';44.75;-0.066667
'33670';44.766667;-0.25
'33360';44.766667;-0.5
'33550';44.7;-0.333333
'33490';44.566667;-0.15
'33580';44.65;0.133333
'33350';44.783333;-0.083333
'33500';44.883333;-0.283333
'33240';44.95;-0.416667
'33790';44.733333;0.05
'33420';44.833333;-0.183333
'33890';44.783333;0.066667
'33570';44.95;-
'33126';44.916667;-0.266667
'33133';0;0
'33660';45;0.033333
'33141';44.966667;-0.266667
'33330';44.883333;-0.1
'33870';44.9;-0.316667
'33230';45.016667;-0.133333
'33390';45.216667;-0.633333
'33710';0;0
'33910';45;-0.216667
'33820';45.25;-0.616667
'33620';45.1;-0.383333
'33920';45.116667;-0.45
'33860';45.25;-0.45
'34970';43.566667;3.9
'34000';43.6;3.883333
'34250';43.533333;3.933333
'34470';43.566667;3.95
'34830';43.65;3.883333
'34790';43.65;3.783333
'34990';43.616667;3.8
'34980';43.666667;3.85
'34820';43.7;3.883333
'34670';43.666667;4.016667
'34160';43.733333;4.016667
'34130';43.616667;4.066667
'34170';43.633333;3.9
'34280';43.566667;4.083333
'34920';43.65;3.933333
'34400';43.683333;4.133333
'34590';43.666667;4.183333
'34740';43.65;3.966667
'34190';43.916667;3.75
'34150';43.683333;3.583333
'34380';43.7;3.683333
'34800';43.566667;3.433333
'34230';0;0
'34260';43.75;3.1
'34650';43.65;3.25
'34270';43.766667;3.8
'34660';43.55;3.716667
'34690';43.55;3.766667
'34C02';43.75;3.35
'34725';43.683333;3.466667
'34C02';43.783333;3.45
'34880';43.583333;3.833333
'34570';43.65;3.7
'34730';43.7;3.866667
'34680';43.616667;3.783333
'34430';43.583333;3.833333
'34290';43.45;3.3
'34210';43.333333;2.85
'34360';43.4;2.883333
'34530';43.466667;3.466667
'34480';43.5;3.166667
'34600';43.616667;3.15
'34220';0;0
'34330';43.616667;2.866667
'34310';43.333333;3.033333
'34610';43.666667;2.966667
'34120';43.433333;3.433333
'34490';43.466667;3.083333
'34720';43.5;3.366667
'34460';43.416667;3.033333
'34390';0;0
'34240';43.6;3.066667
'34370';43.366667;3.016667
'34510';43.383333;3.45
'34320';43.533333;3.366667
'34440';43.283333;3.133333
'34C01';43.4;3.516667
'34C01';43.4;3.5
'34620';43.366667;3.033333
'34630';43.4;3.416667
'34500';43.35;3.25
'34760';43.366667;3.25
'34420';43.316667;3.3
'34710';43.266667;3.166667
'34410';43.3;3.266667
'34350';43.25;3.283333
'34300';43.316667;3.466667
'34540';43.433333;3.666667
'34550';43.366667;3.416667
'34140';43.45;3.65
'34110';43.45;3.75
'34770';43.5;3.7
'34340';43.35;3.533333
'34560';43.516667;3.683333
'34200';43.4;3.683333
'34450';43.3;3.416667
'34750';0;0
'35135';48.083333;-1.616667
'35000';48.083333;-1.683333
'35136';48.066667;-1.716667
'35770';48.05;-1.6
'35132';48.116667;-1.75
'35250';48.3;-1.583333
'35830';48.183333;-1.65
'35270';48.466667;-1.766667
'35440';48.35;-1.716667
'35490';48.3;-1.516667
'35630';48.3;-1.8
'35190';48.316667;-1.9
'35520';0;0
'35720';48.45;-1.833333
'35760';48.15;-1.716667
'35137';48.183333;-1.95
'35750';48.116667;-2.133333
'35360';48.166667;-2.066667
'35160';48.15;-1.9
'35310';48.05;-1.783333
'35590';48.183333;-1.85
'35290';48.133333;-2.233333
'35850';48.216667;-1.783333
'35650';48.1;-1.8
'35740';48.15;-1.766667
'35470';47.833333;-1.683333
'35600';47.7;-2.066667
'35580';47.983333;-1.933333
'35230';48;-1.616667
'35890';47.933333;-1.75
'35330';47.95;-1.983333
'35550';47.816667;-2.016667
'35170';48.033333;-1.75
'35150';47.966667;-1.616667
'35131';48.05;-1.7
'35320';47.933333;-1.666667
'35620';47.833333;-1.566667
'35390';47.716667;-1.733333
'35480';47.816667;-1.833333
'35660';0;0
'35380';47.983333;-2.033333
'35690';48.133333;-1.533333
'35130';47.933333;-1.3
'35370';48.066667;-1.15
'35680';48.016667;-1.283333
'35500';48.166667;-1.183333
'35530';48.116667;-1.483333
'35510';48.125;-1.6
'35220';48.116667;-1.4
'35410';48.05;-1.5
'35210';48.216667;-1.166667
'35640';47.85;-1.216667
'35134';47.883333;-1.433333
'35113';48.083333;-1.383333
'35450';48.15;-1.283333
'35240';47.916667;-1.433333
'35560';48.45;-1.483333
'35460';48.35;-1.383333
'35133';48.333333;-1.166667
'35340';48.25;-1.5
'35300';48.35;-1.2
'35140';48.25;-1.466667
'35420';0;0
'35235';0;0
'35120';48.533333;-1.783333
'35260';48.683333;-1.85
'35430';0;0
'35800';48.633333;-2.066667
'35C01';48.6;-1.85
'35350';48.616667;-1.9
'35780';48.6;-2.033333
'35870';48.583333;-2.016667
'35540';48.483333;-1.833333
'35960';48.6;-1.783333
'35610';48.533333;-1.566667
'35730';48.583333;-2.066667
'35C01';48.616667;-1.85
'35400';48.65;-2.016667
'36120';46.75;1.833333
'36330';46.683333;1.7
'36230';46.633333;1.75
